arm,model,precision,template,degradation,severity,item,gold,answer,verbalized,internal,correct,match_method,n_answer_tokens,raw
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,80,beignets,,,0.8949081301689148,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,81,beignets,beignets,0.9,0.9298660357793171,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,82,beignets,beignets,0.9,0.9348935882250468,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,83,beignets,beignets,0.9,0.936836818854014,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,84,beignets,beignets,0.9,0.9878849784533182,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,85,beignets,beignets,0.9,0.9620211720466614,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,86,beignets,beignets,0.9,0.93346373240153,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,87,beignets,beignets,0.9,0.965352455774943,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,88,beignets,beignets,0.9,0.9761594335238138,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,89,beignets,bread pudding,0.9,0.6111816838383675,0,contains,2,Answer: bread pudding | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,90,beignets,beignets,0.9,0.9817983110745748,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,91,beignets,beignets,0.9,0.966923713684082,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,92,beignets,beignets,,0.9767755071322124,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,93,beignets,beignets,0.9,0.9614239533742268,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,94,beignets,beignets,0.9,0.9595146775245668,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,95,beignets,,,0.8464184701442719,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,96,beignets,,,0.8548000901937485,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,97,beignets,beignets,0.9,0.9140884280204772,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,98,beignets,beignets,0.9,0.9350725213686624,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,2,99,beignets,beignets,0.9,0.9752671122550964,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,0,beignets,beignets,0.9,0.9918623169263204,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,1,beignets,beignets,0.9,0.7582985361417135,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,2,beignets,beignets,0.9,0.9819611310958862,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,3,beignets,poutine,0.9,0.6546677201986313,0,contains,2,Answer: poutine | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,4,beignets,beignets,0.9,0.9913385709126792,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,5,beignets,beignets,0.9,0.9770415425300598,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,6,beignets,,,0.8560835644602776,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,7,beignets,beignets,0.9,0.9845481713612876,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,8,beignets,fried calamari,0.9,0.938443958759308,0,contains,3,Answer: fried calamari | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,9,beignets,beignets,0.9,0.9866953293482462,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,10,beignets,beignets,0.9,0.988016923268636,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,11,beignets,beignets,0.9,0.9766407012939452,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,12,beignets,beignets,0.9,0.9299443165461222,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,13,beignets,beignets,0.9,0.9864109555880228,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,14,beignets,,,0.8721568435430527,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,15,beignets,beignets,0.9,0.984132707118988,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,16,beignets,beignets,0.9,0.9794787367184956,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,17,beignets,beignets,,0.9908960660298666,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,18,beignets,,,0.839633397758007,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,19,beignets,beignets,0.9,0.9281051158905028,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,20,beignets,beignets,0.9,0.9915942549705504,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,21,beignets,fried calamari,0.9,0.7473696172237396,0,contains,3,Answer: fried calamari | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,22,beignets,beignets,0.9,0.8734827240308126,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,23,beignets,,,0.8178755789995193,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,24,beignets,beignets,0.9,0.9702264467875162,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,25,beignets,beignets,0.9,0.9827137986818948,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,26,beignets,beignets,0.9,0.9724740982055664,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,27,beignets,beignets,0.9,0.9810926914215088,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,28,beignets,beignets,0.9,0.9653977751731871,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,29,beignets,beignets,0.9,0.982473115126292,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,30,beignets,,,0.8115312084555626,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,31,beignets,creme brulee,0.9,0.985547137260437,0,contains,5,Answer: creme brulee | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,32,beignets,,,0.8449488505721092,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,33,beignets,beignets,0.9,0.9943320155143738,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,34,beignets,beignets,0.9,0.9915927648544312,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,35,beignets,shrimp and grits,0.9,0.9365268498659134,0,contains,4,Answer: shrimp and grits | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,36,beignets,beignets,0.9,0.916710098584493,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,37,beignets,beignets,0.9,0.9926125605901084,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,38,beignets,beignets,0.9,0.987897793451945,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,39,beignets,,,0.8252124041318893,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,40,beignets,beignets,0.9,0.983818789323171,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,41,beignets,,,0.7750553786754608,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,42,beignets,beignets,0.9,0.8712858955065409,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,43,beignets,beignets,0.9,0.9819578131039938,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,44,beignets,beignets,,0.9705578287442526,1,exact,3,Answer: beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,45,beignets,,,0.8262633234262466,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,46,beignets,,,0.7887327671051025,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,47,beignets,scallops,0.9,0.7550060451030731,0,contains,2,Answer: scallops | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,48,beignets,beignets,0.9,0.9856606523195902,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,49,beignets,,,0.8179782703518867,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,50,beignets,lobster roll sandwich,0.9,0.907479465007782,0,contains,3,Answer: lobster roll sandwich | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,51,beignets,beignets,0.9,0.9845790068308512,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,52,beignets,beignets,0.9,0.9808351000150044,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,53,beignets,,,0.8237379938364029,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,54,beignets,beignets,0.9,0.9829864501953124,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,55,beignets,beignets,0.9,0.983626921971639,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,56,beignets,beignets,0.9,0.9735317826271056,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,57,beignets,fried rice,0.9,0.4929447174072265,0,contains,2,Answer: fried rice | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,58,beignets,beignets,0.9,0.9906000892321268,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,59,beignets,beignets,0.9,0.956630249818166,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,60,beignets,beignets,0.9,0.7926956911881765,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,61,beignets,beignets,0.9,0.9932763775189718,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,62,beignets,beignets,0.9,0.9707913200060526,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,63,beignets,beignets,0.9,0.9828008810679116,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,64,beignets,beignets,0.9,0.9909412463506064,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,65,beignets,beignets,0.9,0.9813485940297444,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,66,beignets,,,0.7960499748587608,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,67,beignets,beignets,0.9,0.9908497134844462,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,68,beignets,,,0.8521174192428589,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,69,beignets,,,0.8153417035937309,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,70,beignets,beignets,0.9,0.9757350484530132,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,71,beignets,beignets,0.9,0.9937717517217,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,72,beignets,beignets,0.9,0.9804291526476542,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,73,beignets,beignets,0.9,0.9733202258745828,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,74,beignets,beignets,0.9,0.7597201764583588,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,75,beignets,beignets,0.9,0.9943332473436992,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,76,beignets,beignets,0.9,0.985425591468811,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,77,beignets,beignets,0.9,0.983452558517456,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,78,beignets,beignets,0.9,0.9485951463381448,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,79,beignets,beignets,0.9,0.9244953195254008,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,80,beignets,,,0.8840583711862564,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,81,beignets,beignets,0.9,0.9543436368306478,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,82,beignets,beignets,0.9,0.9605791767438252,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,83,beignets,beignets,0.9,0.866001307964325,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,84,beignets,beignets,0.9,0.9886900186538696,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,85,beignets,beignets,0.9,0.963392217954,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,86,beignets,,,0.8479629904031754,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,87,beignets,beignets,0.9,0.9669570326805116,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,88,beignets,beignets,0.9,0.8182181219259897,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,89,beignets,bread pudding,0.9,0.6495838761329651,0,contains,2,Answer: bread pudding | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,90,beignets,beignets,0.9,0.984187384446462,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,91,beignets,beignets,0.9,0.984638532002767,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,92,beignets,beignets,0.9,0.986873189608256,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,93,beignets,,,0.8278609290719032,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,94,beignets,beignets,0.9,0.9792081912358602,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,95,beignets,,,0.840263731777668,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,96,beignets,,,0.832763709127903,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,97,beignets,beignets,0.9,0.7363061209519705,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,98,beignets,,,0.8290954530239105,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,resample,3,99,beignets,beignets,0.9,0.9602381189664204,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,0,beignets,,,0.8297287076711655,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,1,beignets,beignets,0.9,0.93293559551239,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,2,beignets,beignets,0.9,0.9702710707982382,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,3,beignets,beignets,0.9,0.9803358912467957,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,4,beignets,beignets,0.9,0.9924647609392802,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,5,beignets,,,0.8255615159869194,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,6,beignets,,,0.844881035387516,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,7,beignets,beignets,0.9,0.9849722186724345,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,8,beignets,fried calamari,0.85,0.9618951082229614,0,contains,3,Answer: fried calamari | Confidence: 85
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,9,beignets,beignets,0.9,0.9754677216211954,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,10,beignets,beignets,0.9,0.9670270482699076,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,11,beignets,,,0.8834092170000076,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,12,beignets,beignets,0.9,0.9751053055127462,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,13,beignets,beignets,0.9,0.979071299235026,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,14,beignets,,,0.8703356832265854,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,15,beignets,beignets,0.9,0.9811101953188578,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,16,beignets,beignets,0.9,0.983301877975464,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,17,beignets,beignets,0.9,0.9907479484875996,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,18,beignets,beignets,0.9,0.9802240331967672,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,19,beignets,beignets,0.9,0.9358485142389932,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,20,beignets,beignets,0.9,0.9912376403808594,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,21,beignets,beignets,0.9,0.8861077626546224,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,22,beignets,beignets,0.9,0.9786489605903624,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,23,beignets,beignets,0.9,0.9849986831347148,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,24,beignets,beignets,0.9,0.9705039064089456,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,25,beignets,,,0.8457408919930458,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,26,beignets,beignets,0.9,0.9795092940330504,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,27,beignets,beignets,0.9,0.978441596031189,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,28,beignets,,,0.849982239305973,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,29,beignets,beignets,0.9,0.9825533628463744,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,30,beignets,,,0.8430487364530563,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,31,beignets,beignets,0.9,0.9741803208986918,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,32,beignets,beignets,0.9,0.9712451696395874,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,33,beignets,beignets,0.9,0.992572863896688,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,34,beignets,beignets,0.9,0.9847433964411416,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,35,beignets,,,0.8886255770921707,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,36,beignets,beignets,0.9,0.9873554905255636,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,37,beignets,beignets,0.9,0.9906895359357198,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,38,beignets,beignets,0.9,0.9867848753929138,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,39,beignets,,,0.8868531733751297,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,40,beignets,beignets,0.9,0.9843493302663168,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,41,beignets,,,0.8407973498106003,0,empty,4,beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,42,beignets,beignets,0.9,0.9778175950050354,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,43,beignets,beignets,0.9,0.9785429636637368,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,44,beignets,beignets,0.9,0.969884196917216,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,45,beignets,french toast,0.9,0.6651467233896255,0,contains,2,Answer: french toast | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,46,beignets,,,0.8353411257266998,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,47,beignets,beignets,0.9,0.9183244109153748,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,48,beignets,beignets,0.9,0.9798264900843302,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,49,beignets,,,0.860854983329773,0,empty,4,Beignets
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,50,beignets,beignets,0.9,0.9906919201215107,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,51,beignets,beignets,0.9,0.9882493416468302,1,exact,3,Answer: beignets | Confidence: 90
B,Qwen/Qwen2-VL-2B-Instruct,nf4,fewshot,rotation,1,52,beignets,beignets,0.9,0.9740923444430032,1,exact,3,Answer: beignets | Confidence: 90
