arm,model,precision,template,degradation,severity,item,gold,answer,verbalized,internal,correct,match_method,n_answer_tokens,raw
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,clean,0,0,beignets,beignets,0.85,0.9923275709152222,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,60,beignets,beignets,0.9,0.8748979568481445,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,61,beignets,beignets,0.9,0.995394766330719,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,62,beignets,beignets,0.9,0.974355161190033,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,63,beignets,beignets,0.9,0.9809987545013428,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,64,beignets,beignets,0.9,0.9923208951950072,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,65,beignets,beignets,0.9,0.9922772844632468,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,66,beignets,beignets,0.9,0.9950972199440002,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,67,beignets,beignets,0.9,0.992792010307312,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,68,beignets,beignets,0.9,0.9904704292615256,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,69,beignets,beignets,0.9,0.9909580945968628,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,70,beignets,beignets,0.9,0.9817802707354228,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,71,beignets,beignets,0.9,0.9933741092681884,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,72,beignets,beignets,0.9,0.9784585237503052,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,73,beignets,beignets,0.9,0.988429844379425,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,74,beignets,beignets,0.9,0.9872698386510214,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,75,beignets,beignets,0.9,0.9950120250384012,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,76,beignets,beignets,0.9,0.9827305674552916,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,77,beignets,beignets,0.9,0.9936981797218324,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,78,beignets,beignets,0.9,0.9880267381668092,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,79,beignets,beignets,0.9,0.9927378098169962,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,80,beignets,beignets,0.9,0.9774856766064962,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,81,beignets,beignets,0.9,0.9544336994489034,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,82,beignets,beignets,0.9,0.9784125884373984,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,83,beignets,beignets,0.9,0.9736868937810262,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,84,beignets,beignets,0.9,0.992445687452952,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,85,beignets,beignets,0.9,0.9753910501797994,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,86,beignets,beignets,0.9,0.9699701269467672,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,87,beignets,beignets,0.9,0.9758530855178832,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,88,beignets,beignets,0.9,0.9869293371836344,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,89,beignets,bread pudding,0.9,0.9227823615074158,0,contains,2,Answer: bread pudding | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,90,beignets,beignets,0.9,0.9914915164311728,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,91,beignets,beignets,0.9,0.9814284642537436,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,92,beignets,beignets,0.9,0.9912152290344238,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,93,beignets,beignets,0.9,0.9875201185544332,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,94,beignets,beignets,0.9,0.9905678232510884,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,95,beignets,beignets,0.9,0.9920435945192972,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,96,beignets,beignets,0.9,0.9866132140159608,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,97,beignets,beignets,0.8,0.9636529286702474,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,98,beignets,beignets,0.9,0.986041029294332,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,2,99,beignets,beignets,0.9,0.9913740952809652,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,0,beignets,beignets,0.9,0.9968616366386414,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,1,beignets,beignets,0.9,0.7762765387694041,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,2,beignets,beignets,0.9,0.990400473276774,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,3,beignets,poutine,0.8,0.6495383977890015,0,contains,2,Answer: poutine | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,4,beignets,beignets,0.9,0.9961355924606324,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,5,beignets,beignets,0.9,0.9923086961110432,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,6,beignets,beignets,0.9,0.9802749951680502,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,7,beignets,beignets,0.9,0.992932657400767,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,8,beignets,fried calamari,0.9,0.8968156576156616,0,contains,3,Answer: fried calamari | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,9,beignets,beignets,0.9,0.992345174153646,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,10,beignets,beignets,0.9,0.995361864566803,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,11,beignets,beignets,0.9,0.9915836254755656,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,12,beignets,beignets,0.9,0.9799898068110148,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,13,beignets,beignets,0.9,0.9926231900850933,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,14,beignets,beignets,0.9,0.9950839281082152,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,15,beignets,beignets,0.9,0.9945946931838988,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,16,beignets,beignets,0.9,0.9938645362854004,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,17,beignets,beignets,0.9,0.9932975769042968,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,18,beignets,beignets,0.9,0.9933555920918784,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,19,beignets,beignets,0.9,0.9735602537790934,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,20,beignets,beignets,0.9,0.9955378373463948,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,21,beignets,beignets,0.9,0.8947483897209167,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,22,beignets,beignets,0.9,0.9659304022789,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,23,beignets,beignets,0.9,0.9929877320925394,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,24,beignets,beignets,0.9,0.9910646875699362,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,25,beignets,beignets,0.9,0.9888773163159688,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,26,beignets,beignets,0.9,0.9928993781407676,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,27,beignets,beignets,0.9,0.9876152078310648,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,28,beignets,beignets,0.9,0.9860806266466776,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,29,beignets,beignets,0.9,0.991220732529958,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,30,beignets,beignets,0.9,0.9918892780939738,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,31,beignets,creme brulee,0.9,0.9927908778190612,0,contains,5,Answer: creme brulee | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,32,beignets,beignets,0.9,0.9840797185897828,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,33,beignets,beignets,0.9,0.9962023297945658,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,34,beignets,beignets,0.9,0.9939294854799906,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,35,beignets,shrimp and grits,0.9,0.939427524805069,0,contains,4,Answer: shrimp and grits | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,36,beignets,beignets,0.9,0.8503785332043966,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,37,beignets,beignets,0.9,0.9963087439537048,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,38,beignets,beignets,0.9,0.9912377198537192,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,39,beignets,beignets,0.9,0.9954777956008912,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,40,beignets,beignets,0.9,0.981302241484324,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,41,beignets,beignets,0.9,0.9912110169728596,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,42,beignets,panna cotta,0.9,0.8851588815450668,0,contains,4,Answer: panna cotta | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,43,beignets,beignets,0.9,0.9875022172927856,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,44,beignets,beignets,0.9,0.9891609946886698,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,45,beignets,beignets,0.9,0.964599390824636,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,46,beignets,beignets,0.8,0.9810806711514792,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,47,beignets,scallops,0.9,0.6548634022474289,0,contains,2,Answer: scallops | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,48,beignets,beignets,0.9,0.9944919347763062,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,49,beignets,beignets,0.9,0.986299177010854,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,50,beignets,beignets,0.9,0.8211841384569804,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,51,beignets,beignets,0.9,0.9919456839561462,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,52,beignets,beignets,0.9,0.9889084696769714,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,53,beignets,beignets,0.9,0.989203651746114,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,54,beignets,beignets,0.9,0.9936858812967936,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,55,beignets,beignets,0.9,0.9943536321322124,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,56,beignets,beignets,0.9,0.9904400110244752,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,57,beignets,beignets,0.9,0.9003998438517252,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,58,beignets,beignets,0.9,0.9931526184082032,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,59,beignets,beignets,0.9,0.9872062603632608,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,60,beignets,beignets,0.8,0.7858007252216339,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,61,beignets,beignets,0.9,0.9959719578425088,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,62,beignets,beignets,0.9,0.9825514554977416,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,63,beignets,beignets,0.9,0.98565673828125,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,64,beignets,beignets,0.9,0.993356466293335,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,65,beignets,beignets,0.9,0.9943093061447144,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,66,beignets,beignets,0.9,0.9942610065142312,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,67,beignets,beignets,0.9,0.9953217307726542,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,68,beignets,beignets,0.9,0.9906049370765686,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,69,beignets,beignets,0.9,0.9903494914372762,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,70,beignets,beignets,0.9,0.9885677695274352,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,71,beignets,beignets,0.9,0.995122234026591,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,72,beignets,beignets,0.9,0.98470143477122,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,73,beignets,beignets,0.9,0.990932007630666,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,74,beignets,beignets,0.9,0.974147081375122,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,75,beignets,beignets,0.9,0.9950542052586874,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,76,beignets,beignets,0.9,0.9906139771143596,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,77,beignets,beignets,0.9,0.9914878606796264,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,78,beignets,beignets,0.9,0.9815842707951864,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,79,beignets,beignets,0.9,0.9909340739250184,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,80,beignets,beignets,0.9,0.9910163879394532,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,81,beignets,beignets,0.9,0.944394568602244,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,82,beignets,beignets,0.9,0.9812694191932678,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,83,beignets,beignets,0.9,0.9545996189117432,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,84,beignets,beignets,0.9,0.9913620352745056,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,85,beignets,beignets,0.9,0.9714462558428446,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,86,beignets,beignets,0.9,0.9835013349850972,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,87,beignets,beignets,0.9,0.98299107948939,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,88,beignets,beignets,0.9,0.9481587608655294,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,89,beignets,bread pudding,0.9,0.7670713365077972,0,contains,2,Answer: bread pudding | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,90,beignets,beignets,0.9,0.9936715165774028,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,91,beignets,beignets,0.9,0.9914879401524862,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,92,beignets,beignets,0.9,0.9942322969436646,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,93,beignets,beignets,0.9,0.9843576550483704,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,94,beignets,beignets,0.9,0.9913689295450846,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,95,beignets,beignets,0.9,0.9955124457677206,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,96,beignets,beignets,0.9,0.9892256657282512,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,97,beignets,beignets,0.9,0.8085255722204844,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,98,beignets,beignets,0.9,0.9904772043228148,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,resample,3,99,beignets,beignets,0.9,0.9133203426996866,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,0,beignets,beignets,0.9,0.9926296869913735,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,1,beignets,beignets,0.9,0.9307677149772644,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,2,beignets,beignets,0.9,0.9900226593017578,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,3,beignets,beignets,0.9,0.9924554824829102,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,4,beignets,beignets,0.9,0.9955483476320902,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,5,beignets,beignets,0.85,0.9872633616129556,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,6,beignets,beignets,0.9,0.9813857475916544,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,7,beignets,beignets,0.9,0.9934925238291422,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,8,beignets,fried calamari,0.85,0.945047914981842,0,contains,3,Answer: fried calamari | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,9,beignets,beignets,0.9,0.9902976155281068,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,10,beignets,beignets,0.9,0.9923511942227682,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,11,beignets,beignets,0.9,0.990995983282725,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,12,beignets,beignets,0.9,0.975460390249888,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,13,beignets,beignets,0.9,0.9918675223986309,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,14,beignets,beignets,0.9,0.9945849378903708,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,15,beignets,beignets,0.9,0.9935826460520426,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,16,beignets,beignets,0.9,0.9935803413391112,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,17,beignets,beignets,0.9,0.9927897453308104,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,18,beignets,beignets,0.9,0.9925398031870524,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,19,beignets,beignets,0.8,0.8452969789505005,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,20,beignets,beignets,0.9,0.9958006143569946,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,21,beignets,beignets,0.9,0.9678670366605124,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,22,beignets,beignets,0.9,0.9924823840459188,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,rotation,1,23,beignets,beignets,0.9,0.99101855357488,1,exact,3,Answer: beignets | Confidence: 90
