arm,model,precision,template,degradation,severity,item,gold,answer,verbalized,internal,correct,match_method,n_answer_tokens,raw
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,clean,0,0,beignets,beignets,0.95,0.9987738728523254,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,64,beignets,beignets,0.9,0.9988417426745096,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,65,beignets,beignets,0.9,0.9994128545125326,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,66,beignets,beignets,0.9,0.9974198937416076,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,67,beignets,beignets,0.9,0.9977692365646362,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,68,beignets,beignets,0.9,0.9988345503807068,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,69,beignets,beignets,0.9,0.9975976149241128,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,70,beignets,beignets,0.95,0.9983158111572266,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,71,beignets,beignets,0.9,0.9980636636416116,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,72,beignets,beignets,0.95,0.998554527759552,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,73,beignets,beignets,0.9,0.9994408090909322,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,74,beignets,beignets,0.9,0.9951090216636658,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,75,beignets,beignets,0.9,0.9985629121462504,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,76,beignets,beignets,0.95,0.9984982212384542,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,77,beignets,beignets,0.95,0.9992260535558064,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,78,beignets,beignets,0.95,0.998790721098582,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,79,beignets,beignets,0.9,0.999376098314921,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,80,beignets,beignets,0.9,0.9985196391741434,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,81,beignets,beignets,0.9,0.9943328698476156,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,82,beignets,beignets,0.95,0.9992586175600688,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,83,beignets,beignets,0.9,0.981097181638082,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,84,beignets,beignets,0.9,0.9923858245213828,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,85,beignets,beignets,0.9,0.9987693230311075,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,86,beignets,beignets,0.9,0.9990215301513672,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,87,beignets,beignets,0.9,0.998215635617574,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,88,beignets,beignets,0.9,0.9841094613075256,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,89,beignets,ice cream,0.9,0.7054524421691895,0,nomatch,2,Answer: ice cream | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,90,beignets,beignets,0.9,0.9982924064000448,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,91,beignets,beignets,0.9,0.9987765351931254,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,92,beignets,beignets,0.95,0.999276558558146,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,93,beignets,beignets,0.9,0.9986732006072998,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,94,beignets,beignets,0.9,0.9992334246635436,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,95,beignets,beignets,0.9,0.9992779890696208,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,96,beignets,beignets,0.9,0.9980159799257914,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,97,beignets,beignets,0.9,0.9524471163749696,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,98,beignets,beignets,0.9,0.9989122549692788,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,2,99,beignets,beignets,0.9,0.9991015593210856,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,0,beignets,beignets,0.9,0.9966478745142618,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,1,beignets,beignets,0.9,0.8954295913378397,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,2,beignets,beignets,0.9,0.9989668726921082,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,3,beignets,beignets,0.9,0.995122253894806,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,4,beignets,beignets,0.95,0.9995859464009604,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,5,beignets,beignets,0.9,0.99838125705719,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,6,beignets,beignets,0.9,0.9993247588475546,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,7,beignets,beignets,0.9,0.998595972855886,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,8,beignets,dumplings,0.9,0.9226727783679962,0,contains,2,Answer: dumplings | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,9,beignets,beignets,0.9,0.998784840106964,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,10,beignets,beignets,0.9,0.9823497533798218,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,11,beignets,beignets,0.9,0.9992665847142538,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,12,beignets,beignets,0.9,0.9957154393196106,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,13,beignets,beignets,0.9,0.9995012879371644,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,14,beignets,beignets,0.9,0.9996105233828226,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,15,beignets,beignets,0.9,0.9975921710332236,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,16,beignets,beignets,0.9,0.8976425925890604,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,17,beignets,beignets,0.9,0.9965468049049376,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,18,beignets,beignets,0.95,0.9989489714304606,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,19,beignets,prime rib,0.9,0.6787630766630173,0,contains,2,Answer: prime rib | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,20,beignets,beignets,0.9,0.9940921068191528,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,21,beignets,beignets,0.9,0.8823572397232056,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,22,beignets,beignets,0.9,0.9807524681091307,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,23,beignets,beignets,0.9,0.9982094168663024,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,24,beignets,beignets,0.9,0.9980090856552124,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,25,beignets,beignets,0.9,0.9993110696474712,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,26,beignets,strawberry shortcake,0.9,0.8159991304079691,0,contains,3,Answer: strawberry shortcake | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,27,beignets,beignets,0.9,0.9992213050524392,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,28,beignets,beignets,0.9,0.998354951540629,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,29,beignets,beignets,0.9,0.997704009215037,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,30,beignets,beignets,0.9,0.9974966843922932,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,31,beignets,creme brulee,0.9,0.9847008585929872,0,contains,5,Answer: creme brulee | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,32,beignets,beignets,0.9,0.9866114656130472,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,33,beignets,beignets,0.9,0.996701717376709,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,34,beignets,beignets,0.9,0.998486598332723,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,35,beignets,beignets,0.9,0.935211936632792,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,36,beignets,beignets,0.9,0.9973699847857156,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,37,beignets,beignets,0.9,0.995545466740926,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,38,beignets,beignets,0.9,0.9980841875076294,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,39,beignets,beignets,0.9,0.9967767000198364,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,40,beignets,beignets,0.9,0.9963648517926534,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,41,beignets,beignets,0.9,0.9991426467895508,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,42,beignets,beignets,0.9,0.9700531562169392,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,43,beignets,beignets,0.9,0.9964373111724854,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,44,beignets,beignets,0.9,0.9992430607477824,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,45,beignets,beignets,0.9,0.8588600357373556,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,46,beignets,beignets,0.9,0.9973002870877584,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,47,beignets,beignets,0.9,0.8210905094941457,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,48,beignets,beignets,0.9,0.9992408553759256,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,49,beignets,beignets,0.9,0.998367687066396,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,50,beignets,beignets,0.9,0.8688992857933044,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,51,beignets,beignets,0.9,0.9939170877138772,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,52,beignets,beignets,0.9,0.9992044965426128,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,53,beignets,beignets,0.95,0.9989237387975056,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,54,beignets,beignets,0.9,0.998683234055837,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,55,beignets,beignets,0.9,0.9991894364356996,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,56,beignets,beignets,0.9,0.9967777729034424,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,57,beignets,beignets,0.9,0.9058678150177002,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,58,beignets,beignets,0.9,0.9973448514938354,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,59,beignets,beignets,0.9,0.997530202070872,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,60,beignets,strawberry shortcake,0.9,0.7580616076787313,0,contains,3,Answer: strawberry shortcake | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,61,beignets,beignets,0.9,0.999116321404775,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,62,beignets,beignets,0.9,0.9608500997225444,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,63,beignets,beignets,0.9,0.9588306744893392,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,64,beignets,beignets,0.9,0.9982898036638896,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,65,beignets,beignets,0.9,0.9993563493092856,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,66,beignets,beignets,0.9,0.9976140260696412,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,67,beignets,beignets,0.9,0.9967923959096272,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,68,beignets,beignets,0.9,0.9992115298906962,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,69,beignets,beignets,0.9,0.9959655006726584,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,70,beignets,beignets,0.9,0.9982034961382548,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,71,beignets,beignets,0.9,0.9930451114972432,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,72,beignets,beignets,0.9,0.9968517621358236,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,73,beignets,beignets,0.9,0.9989182154337564,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,74,beignets,beignets,0.9,0.9916726350784302,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,75,beignets,beignets,0.9,0.998031497001648,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,76,beignets,beignets,0.9,0.9986117879549662,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,77,beignets,beignets,0.9,0.9991666873296102,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,78,beignets,beignets,0.9,0.9947147170702616,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,79,beignets,beignets,0.9,0.9983083407084148,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,80,beignets,beignets,0.9,0.9980006019274392,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,81,beignets,beignets,0.9,0.985638161500295,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,82,beignets,beignets,0.9,0.9990939696629842,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,83,beignets,beignets,0.9,0.9123451709747314,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,84,beignets,beignets,0.9,0.9923943281173706,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,85,beignets,beignets,0.9,0.99688591559728,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,86,beignets,beignets,0.9,0.9989945888519288,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,87,beignets,beignets,0.9,0.9979462027549744,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,88,beignets,beignets,0.9,0.8120248913764954,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,89,beignets,bread pudding,0.9,0.6911811232566833,0,contains,2,Answer: bread pudding | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,90,beignets,beignets,0.9,0.9977348645528158,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,91,beignets,beignets,0.9,0.9974895119667052,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,92,beignets,beignets,0.9,0.9991807142893472,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,93,beignets,beignets,0.9,0.9974864522616068,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,94,beignets,beignets,0.9,0.9991136193275452,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,95,beignets,beignets,0.9,0.9989851514498392,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,96,beignets,beignets,0.9,0.9942111770311992,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,97,beignets,beignets,0.9,0.923495630423228,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,98,beignets,beignets,0.9,0.998190462589264,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,resample,3,99,beignets,beignets,0.9,0.997555375099182,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,0,beignets,beignets,0.95,0.9986770351727804,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,1,beignets,beignets,0.9,0.9955931901931764,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,2,beignets,beignets,0.95,0.999328096707662,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,3,beignets,beignets,0.95,0.9987369775772096,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,4,beignets,beignets,0.95,0.999454418818156,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,5,beignets,beignets,0.95,0.9988945523897806,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,6,beignets,beignets,0.95,0.9992204705874124,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,7,beignets,beignets,0.95,0.999257524808248,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,8,beignets,beignets,0.9,0.8830773234367371,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,9,beignets,beignets,0.95,0.9983926216761272,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,10,beignets,beignets,0.9,0.9938663045565288,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,11,beignets,beignets,0.95,0.9995040694872538,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,12,beignets,beignets,0.95,0.9980709552764891,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,13,beignets,beignets,0.95,0.9994458357493082,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,14,beignets,beignets,0.95,0.9993766148885092,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,15,beignets,beignets,0.9,0.9989872574806212,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,16,beignets,beignets,0.95,0.9989077051480612,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,17,beignets,beignets,0.95,0.997232993443807,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,18,beignets,beignets,0.95,0.9985768795013428,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,19,beignets,beignets,0.9,0.9381607969601948,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,20,beignets,beignets,0.9,0.9958877762158712,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,21,beignets,beignets,0.9,0.985554059346517,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,22,beignets,beignets,0.95,0.9987277587254842,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,23,beignets,beignets,0.95,0.998771905899048,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,24,beignets,beignets,0.95,0.9985543886820476,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,25,beignets,beignets,0.95,0.9990397890408834,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,26,beignets,beignets,0.9,0.9864983757336936,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,rotation,1,27,beignets,beignets,0.95,0.9991245667139688,1,exact,3,Answer: beignets | Confidence: 95
